purchase_order_id,supplier_id,sku,qty_ordered,order_date,expected_delivery_date,delivery_status
PO001132,SUP014,PRO00163,409,26-12-2024,13-02-2025,Pending
PO001133,SUP023,ITM00011,518,06-03-2024,17-03-2024,Delivered
PO001134,SUP005,PROD00006,270,08-07-2023,28-07-2023,Delayed
PO001135,SUP025,PROD00084,74,11-03-2025,28-03-2025,Delivered
PO001136,SUP013,PRO00104,286,02-09-2023,20-09-2023,Cancelled
PO001137,SUP024,PROD00177,208,25-07-2025,09-09-2025,Delayed
PO001138,SUP014,PROD00080,184,19-05-2024,29-06-2024,Pending
PO001139,SUP001,PRO00014,522,21-11-2023,12/19/2023,Cancelled
PO001140,SUP009,PROD00199,455,01-03-2025,30-03-2025,Delayed
PO001141,SUP028,SKU00072,234,22-08-2024,08-10-2024,Delayed
PO001142,SUP011,ITM00175,468,10-11-2024,17-11-2024,Pending
PO001143,SUP001,ITM00134,292,03-11-2023,09-11-2023,Delivered
PO001144,SUP027,PRO00161,70,13-09-2024,29-09-2024,Pending
PO001145,SUP006,SKU00116,401,23-03-2023,12-05-2023,Delivered
PO001146,SUP002,PRO00100,410,28-07-2024,30-08-2024,Pending
PO001147,SUP008,SKU00020,448,22-11-2024,20-12-2024,In Transit
PO001148,SUP011,PROD00121,210,15-09-2024,06-10-2024,Pending
PO001149,SUP021,PROD00129,537,22-08-2024,31-08-2024,Pending
PO001150,SUP022,PROD00160,86,07/14/2023,22-07-2023,Cancelled
PO001151,SUP014,ITM00172,372,02-08-2024,29-08-2024,Cancelled
PO001152,SUP024,SKU00141,166,08-07-2023,25-08-2023,Cancelled
PO001153,SUP015,ITM00033,503,03-04-2023,30-04-2023,Delayed
PO001154,SUP028,PRO00028,182,11-06-2024,29-06-2024,Cancelled
PO001155,SUP001,PROD00184,509,11-05-2024,15-06-2024, Delayed
PO001156,SUP024,SKU00197,311,02-11-2023,22-11-2023,Delayed
PO001157,SUP002,PROD00059,387,01-08-2023,24-08-2023,In Transit
PO001158,SUP021,PRO00155,198,20-02-2025,01-04-2025,Delivered
PO001159,SUP007,SKU00079,345,07-01-2024,23-01-2024,In Transit
PO001160,SUP023,ITM00043,410,20-07-2023,28-08-2023,Pending
PO001161,SUP016,SKU00120,312,26-02-2024,03-03-2024,Delayed
PO001162,SUP008,ITM00091,408,10-03-2025,14-04-2025,Cancelled
PO001163,SUP008,PROD00075,312,03-10-2023,30-10-2023,Cancelled
PO001164,SUP009,SKU00186,329,15-07-2023,20-08-2023,Pending
PO001165,SUP007,PRO00038,517,07-03-2023,17-03-2023,Delayed
PO001166,SUP002,SKU00142,317,03-02-2025,10-02-2025,Pending
PO001167,SUP016,SKU00188,75,26-04-2024,12-06-2024,Delivered
PO001168,SUP005,PROD00059,331,18-02-2025,13-03-2025,Delivered
PO001169,SUP003,PROD00199,393,02-09-2023,26-09-2023,Cancelled
PO001170,SUP006,PRO00081,454,12-08-2023,25-08-2023,Delayed
PO001171,SUP016,ITM00096,467,13-06-2023,27-06-2023,In Transit
PO001172,SUP006,PROD00056,440,,24-03-2024,Cancelled
PO001173,SUP027,SKU00186,386,11-01-2024,14-02-2024,Pending
PO001174,SUP002,PROD00080,106,30-08-2023,06-09-2023,Pending
PO001175,SUP028,PROD00145,206,31-08-2025,17-10-2025,Delivered
PO001176,SUP027,PRO00053,526,28-11-2024,14-01-2025,Delivered
PO001177,SUP025,PRO00155,542,21-07-2025,09-08-2025, Pending
PO001178,SUP006,PRO00162,239,28-07-2025,08-09-2025,Delivered
PO001179,SUP027,PROD00153,67,22-09-2024,23-10-2024,In Transit
PO001180,SUP022,SKU00116,262,18-10-2023,27-11-2023,Cancelled
PO001181,SUP013,PROD00018,237,12-07-2025,06-08-2025,Cancelled
PO001182,SUP030,SKU00009,481,16-12-2023,26-01-2024,Cancelled
PO001183,SUP004,SKU00041,195,18-06-2025,22-07-2025,In Transit
PO001184,SUP004,ITM00105,373,21-02-2023,29-03-2023,Pending
PO001185,SUP018,PRO00097,416,26-12-2023,03-02-2024,Cancelled
PO001186,SUP018,SKU00197,523,14-05-2023,27-05-2023,Cancelled
PO001187,SUP022,PROD00171,305,01-08-2025,30-08-2025,Cancelled
PO001188,SUP025,ITM00040,398,12-01-2024,01-03-2024,Pending
PO001189,SUP025,SKU00082,379,29-09-2025,09-11-2025,Delayed
PO001190,SUP014,PROD00121,161,04-06-2025,18-06-2025,In Transit
PO001191,SUP022,PROD00044,199,16-09-2025,01-11-2025,Pending
PO001192,SUP009,SKU00124,273,22-08-2025,04-09-2025,Delayed
PO001193,SUP006,ITM00036,536,11-11-2024,23-12-2024,Delivered
PO001194,SUP021,PRO00104,341,03-02-2025,06-03-2025,Pending
PO001195,SUP014,PRO00039,269,26-02-2024,28-03-2024,Delivered
PO001196,SUP029,PRO00003,336,13-04-2025,26-04-2025,Delayed
PO001197,SUP019,PRO00095,421,31-08-2024,16-10-2024,Delayed
PO001198,SUP012,ITM00011,144,15-05-2023,12-06-2023,Delivered
PO001199,SUP002,PRO00097,460,05-08-2023,26-08-2023,Delivered
PO001200,SUP023,PRO00156,168,19-06-2023,18-07-2023,Pending
PO001201,SUP015,PRO00030,296,20-03-2024,02-05-2024,In Transit
PO001202,SUP008,PROD00123,145,07-12-2023,16-12-2023,Cancelled
PO001203,SUP016,ITM00134,419,16-02-2025,10-03-2025,Cancelled
PO001204,SUP004,SKU00116,472,02-05-2023,10-06-2023,Delayed
PO001205,SUP006,PROD00184,279,28-03-2025,20-04-2025,Pending
PO001206,SUP019,SKU00169,257,04-06-2024,23-06-2024,Cancelled
PO001207,SUP011,PRO00148,191,30-07-2025,24-08-2025,In Transit
PO001208,SUP019,SKU00002,111,07-01-2023,01/29/2023,Pending
PO001209,SUP021,PROD00165,468,28-03-2023,07-04-2023,Cancelled
PO001210,SUP007,PRO00081,264,27-07-2023,10-08-2023,In Transit
PO001211,SUP024,PROD00153,128,08-05-2025,16-05-2025,In Transit
PO001212,SUP010,SKU00138,250,11-07-2025,17-08-2025,In Transit
PO001213,SUP001,SKU00079,546,05-03-2023,29-03-2023,Pending
PO001214,SUP017,ITM00158,287,27-01-2023,02-02-2023,Pending
PO001215,SUP004,PRO00066,226,05-04-2024,10-05-2024,Delivered
PO001216,SUP014,ITM00070,213,25-11-2023,03-12-2023,Delayed
PO001217,SUP001,PRO00003,275,28-05-2025,23-06-2025, Delivered
PO001218,SUP001,SKU00026,132,14-01-2024,01-03-2024,Cancelled
PO001219,SUP006,PRO00087,142,10-02-2024,30-10-2024,Pending
PO001220,SUP003,PROD00106,213,16-08-2024,13-09-2024,Delivered
PO001221,SUP023,PRO00156,385,08-02-2024,17-02-2024,Pending
PO001222,SUP017,ITM00126,104,09-05-2024,28-09-2024,Delivered
PO001223,SUP017,SKU00031,464,01-02-2025,02-03-2025,Delayed
PO001224,SUP001,ITM00176,342,23-07-2024,14-08-2024,Delivered
PO001225,SUP001,ITM00139,259,12-12-2024,22-12-2024,Delivered
PO001226,SUP017,SKU00009,145,21-10-2024,17-11-2024,In Transit
PO001227,SUP001,ITM00070,61,06-12-2023,11-01-2024,Cancelled
PO001228,SUP015,PRO00052,267,14-05-2025,16-06-2025,Delivered
PO001229,SUP013,SKU00181,352,19-03-2025,06-04-2025, Pending 
PO001230,SUP020,PROD00004,243,01-04-2023,11-05-2023,Delivered
PO001231,SUP030,SKU00173,168,27-09-2023,14-10-2023,Cancelled
PO001232,SUP011,PRO00019,443,12-04-2023,03-05-2023,Delivered
PO001233,SUP023,PRO00010,441,12-08-2023,01-10-2023,In Transit
PO001234,SUP018,SKU00169,433,15-08-2023,10-09-2023,Cancelled
PO001235,SUP008,PRO00060,98,14-05-2025,30-05-2025,Delayed
PO001236,SUP008,SKU00194,265,13-12-2024,08-01-2025,Cancelled
PO001237,SUP023,ITM00023,467,19-07-2024,07-09-2024,Pending
PO001238,SUP012,PRO00180,147,09-03-2023,16-04-2023,Pending
PO001239,SUP017,ITM00025,224,12-11-2023,17-11-2023, In Transit 
PO001240,SUP030,PROD00059,494,07/14/2024,09-08-2024,Pending
PO001241,SUP010,ITM00110,282,03-11-2023,16-11-2023,Delayed
PO001242,SUP024,PRO00076,506,08-07-2023,23-07-2023,Cancelled
PO001243,SUP028,PRO00198,491,27-05-2025,02-07-2025,Pending
PO001244,SUP009,ITM00070,91,01-09-2023,29-09-2023,Delayed
PO001245,SUP008,SKU00089,105,29-05-2024,13-07-2024,Pending
PO001246,SUP017,SKU00122,183,07-11-2023,07-12-2023,In Transit
PO001247,SUP019,PROD00160,363,14-06-2024,27-06-2024,Delivered
PO001248,SUP010,PRO00180,,15-09-2023,01-11-2023,Delayed
PO001249,SUP012,PROD00056,451,02-07-2025,15-08-2025,Delayed
PO001250,SUP027,SKU00141,504,25-08-2024,17-09-2024,Cancelled
PO001251,SUP015,ITM00114,211,22-07-2024,10-09-2024,Cancelled
PO001252,SUP024,SKU00130,391,31-08-2024,24-09-2024,Delivered
PO001253,SUP026,ITM00071,69,13-05-2025,31-05-2025,In Transit
PO001254,SUP028,ITM00114,346,15-10-2023,29-11-2023,Delayed
PO001255,SUP001,PRO00155,207,04-07-2023,03-08-2023,In Transit
PO001256,SUP016,PROD00073,489,07-05-2025,03-06-2025,Pending
PO001257,SUP023,PRO00163,284,30-05-2025,30-06-2025,Pending
PO001258,SUP027,PRO00055,416,04-05-2024,24-05-2024, Cancelled
PO001259,SUP005,SKU00179,269,30-09-2023,06-11-2023,Delayed
PO001260,SUP001,SKU00088,139,22-05-2023,12-06-2023,Cancelled
PO001261,SUP014,ITM00175,160,11-11-2023,27-12-2023,Delivered
PO001262,SUP028,SKU00046,532,16-12-2023,22-01-2024,Pending
PO001263,SUP017,PROD00048,490,26-03-2024,31-03-2024,In Transit
PO001264,SUP001,SKU00009,492,19-05-2023,08-07-2023,Delayed
PO001265,SUP020,PRO00092,103,12-03-2023,18-03-2023,Pending
PO001266,SUP011,PRO00085,323,09-06-2023,07/16/2023,Delivered
PO001267,SUP021,SKU00190,308,23-05-2023,12-07-2023,Delivered
PO001268,SUP009,PROD00049,209,25-01-2023,14-02-2023,Pending
PO001269,SUP021,PRO00087,99,17-07-2024,08-12-2024,In Transit
PO001270,SUP016,PRO00013,505,,15-10-2024,Delivered
PO001271,SUP005,SKU00173,315,09-10-2023,31-10-2023,In Transit
PO001272,SUP007,ITM00114,51,30-01-2023,13-03-2023,Cancelled
PO001273,SUP007,PROD00149,60,29-05-2023,28-06-2023,Pending
PO001274,SUP021,ITM00021,148,05-08-2025,04-09-2025,Delivered
PO001275,SUP021,PRO00183,194,26-08-2023,06-09-2023,Cancelled
PO001276,SUP011,PRO00019,414,14-05-2023,15-06-2023,Pending
PO001277,SUP022,ITM00040,301,28-07-2024,09-08-2024,In Transit
PO001278,SUP010,ITM00134,235,02-07-2024,16-08-2024,Delayed
PO001279,SUP024,SKU00170,366,12-11-2023,23-12-2023,Cancelled
PO001280,SUP025,SKU00079,490,10-09-2024,11-10-2024,In Transit
PO001281,SUP028,PRO00038,169,14-08-2023,08-09-2023,Cancelled
PO001282,SUP012,ITM00127,233,26-08-2023,14-09-2023,Cancelled
PO001283,SUP026,PRO00030,481,30-06-2025,25-07-2025,Delivered
PO001284,SUP006,PRO00150,66,09-09-2023,28-09-2023,In Transit
PO001285,SUP017,SKU00009,104,17-03-2025,22-04-2025,Delivered
PO001286,SUP026,PRO00137,407,20-10-2024,23-11-2024,Delayed
PO001287,SUP019,SKU00069,230,20-07-2025,11-08-2025,Delayed
PO001288,SUP003,PROD00123,51,08-06-2024,13-06-2024,Delivered
PO001289,SUP024,PRO00100,283,23-06-2025,28-06-2025,In Transit
PO001290,SUP019,ITM00175,,17-06-2025,08-07-2025,Pending
PO001291,SUP020,ITM00112,53,13-12-2024,31-12-2024,In Transit
PO001292,SUP024,PROD00045,522,15-01-2025,27-02-2025,Pending
PO001293,SUP029,PROD00018,76,04-03-2025,10-04-2025,Delayed
PO001294,SUP010,PRO00027,353,15-08-2024,23-09-2024,Delayed
PO001295,SUP015,SKU00122,228,19-12-2024,24-01-2025,Delayed
PO001296,SUP024,SKU00067,298,30-04-2023,05/17/2023,Delivered
PO001297,SUP012,SKU00179,264,16-08-2024,23-09-2024, In Transit 
PO001298,SUP012,PROD00191,494,07-10-2024,21-10-2024,Delivered
PO001299,SUP012,PROD00153,547,01-03-2025,14-03-2025, Delayed
PO001300,SUP020,PRO00100,437,22-07-2023,20-08-2023,Cancelled
PO001301,SUP024,ITM00200,229,10-11-2023,11-12-2023,Delayed
PO001302,SUP006,ITM00158,373,26-08-2024,17-09-2024,Pending
PO001303,SUP030,SKU00169,170,,18-09-2023,Pending
PO001304,SUP020,SKU00041,125,21-01-2024,10-03-2024,Pending
PO001305,SUP021,PROD00080,247,13-12-2023,23-01-2024,
PO001306,SUP023,PROD00062,549,03-04-2025,11-04-2025,Delivered
PO001307,SUP030,PRO00104,87,30-04-2024,15-06-2024,Pending
PO001308,SUP018,SKU00159,238,03-12-2023,03-01-2024,Delayed
PO001309,SUP029,PROD00187,195,13-01-2024,31-01-2024,In Transit
PO001310,SUP008,ITM00096,359,30-06-2024,24-07-2024,In Transit
PO001311,SUP023,SKU00067,215,23-12-2024,02-11-2025,In Transit
PO001312,SUP020,ITM00058,480,27-03-2025,14-04-2025,Delayed
PO001313,SUP019,SKU00069,137,16-08-2024,24-08-2024,Delivered
PO001314,SUP020,PRO00133,104,20-11-2024,21-12-2024,Pending
PO001315,SUP030,PRO00060,469,24-11-2024,25-12-2024,In Transit
PO001316,SUP025,PROD00117,69,12-11-2024,06-12-2024,Pending
PO001317,SUP018,ITM00070,133,11-02-2023,18-02-2023,Cancelled
PO001318,SUP016,PRO00076,175,29-12-2024,10-01-2025,Delayed
PO001319,SUP028,PROD00016,449,18-05-2024,24-06-2024,Pending
PO001320,SUP027,PROD00136,460,15-09-2024,10/18/2024,Delivered
PO001321,SUP001,ITM00172,164,06-01-2025,15-01-2025, Cancelled
PO001322,SUP024,ITM00011,91,18-03-2024,29-03-2024,Delayed
PO001323,SUP005,PRO00109,96,14-11-2023,02-12-2023,Delivered
PO001324,SUP023,PROD00016,436,09-03-2025,25-04-2025,Pending
PO001325,SUP015,ITM00099,531,20-09-2025,12-10-2025,Pending
PO001326,SUP028,PRO00109,136,,09-08-2025,In Transit
PO001327,SUP023,ITM00111,95,,19-02-2024,Cancelled
PO001328,SUP001,PRO00053,165,20-09-2025,29-09-2025,Delivered
PO001329,SUP021,PRO00042,477,27-11-2023,19-12-2023,In Transit
PO001330,SUP012,SKU00186,317,14-07-2023,28-07-2023,Delivered
PO001331,SUP030,PRO00017,343,17-08-2024,20-09-2024,Delivered
PO001332,SUP030,PROD00107,152,02-03-2023,07-03-2023,Delivered
PO001333,SUP004,ITM00158,331,26-08-2024,02-09-2024,Delivered
PO001334,SUP005,PRO00066,292,07/21/2025,06-08-2025,Pending
PO001335,SUP028,SKU00188,255,07-08-2024,09/14/2024,Pending
PO001336,SUP011,ITM00001,387,,02-07-2024,Delayed
PO001337,SUP023,ITM00065,267,04-07-2023,18-07-2023,Pending
PO001338,SUP005,PRO00195,181,10-01-2024,20-02-2024,Delayed
PO001339,SUP003,PROD00024,498,03-02-2025,28-02-2025,Delivered
PO001340,SUP023,PROD00056,183,19-12-2023,31-12-2023,In Transit
PO001341,SUP010,PRO00148,402,20-01-2025,14-02-2025,Delivered
PO001342,SUP017,PROD00178,245,22-02-2023,12-04-2023,Cancelled
PO001343,SUP001,SKU00196,226,10-04-2025,11-05-2025,Cancelled
PO001344,SUP016,PROD00056,135,01/16/2024,18-02-2024,Cancelled
PO001345,SUP006,PROD00018,198,25-02-2023,10-03-2023,Cancelled
PO001346,SUP024,SKU00179,417,15-09-2023,24-10-2023,Delivered
PO001347,SUP023,SKU00103,180,22-08-2023,13-09-2023,
PO001348,SUP016,PROD00182,339,16-11-2023,21-11-2023,In Transit
PO001349,SUP021,PROD00048,,10-02-2023,04-03-2023,Delivered 
PO001350,SUP001,PROD00008,528,27-07-2025,10-09-2025,Delivered
PO001351,SUP011,ITM00139,219,12-03-2023,06-04-2023,Delivered
PO001352,SUP017,PROD00008,402,09-05-2025,13-06-2025,Delivered
PO001353,SUP011,PRO00038,68,16-03-2024,28-03-2024,Delivered
PO001354,SUP030,SKU00170,119,15-02-2023,04-03-2023,Pending
PO001355,SUP001,PROD00174,541,30-08-2025,09-10-2025,Cancelled
PO001356,SUP019,SKU00169,68,24-08-2024,02-10-2024,In Transit
PO001357,SUP028,ITM00021,540,14-05-2024,31-05-2024,Delayed
PO001358,SUP013,PROD00107,453,09-12-2023,21-01-2024,Delivered
PO001359,SUP026,PRO00022,338,02-08-2024,10-08-2024, In Transit
PO001360,SUP014,SKU00194,125,25-08-2024,24-09-2024,In Transit 
PO001361,SUP016,ITM00015,549,21-03-2023,26-03-2023,Delivered
PO001362,SUP017,PRO00180,524,28-08-2023,20-09-2023,In Transit
PO001363,SUP002,ITM00058,220,07-06-2025,26-07-2025,Pending
PO001364,SUP006,PROD00178,489,05-02-2023,14-02-2023,In Transit
PO001365,SUP023,SKU00122,376,26-02-2023,07-04-2023,Delivered
PO001366,SUP023,PROD00165,428,,24-07-2024,Delayed
PO001367,SUP015,ITM00063,414,11-03-2025,26-03-2025,In Transit
PO001368,SUP010,PRO00157,242,18-12-2024,09-01-2025,In Transit
PO001369,SUP026,PRO00078,142,21-04-2025,05-05-2025,Pending
PO001370,SUP017,PRO00162,472,13-05-2025,29-05-2025,In Transit
PO001371,SUP017,SKU00082,273,31-03-2023,09-04-2023,Pending
PO001372,SUP012,PROD00153,322,28-11-2023,18-12-2023,Cancelled
PO001373,SUP030,ITM00036,497,14-02-2025,04-03-2025,Pending
PO001374,SUP017,SKU00143,66,07-01-2023,18-01-2023,In Transit
PO001375,SUP017,SKU00098,276,10-01-2024,17-02-2024,
PO001376,SUP009,SKU00086,395,21-08-2023,25-09-2023,Pending
PO001377,SUP025,PRO00068,101,02-04-2024,03-03-2024,Delayed
PO001378,SUP007,PROD00117,243,23-01-2024,28-02-2024,In Transit
PO001379,SUP023,PROD00132,99,28-07-2024,27-08-2024,Cancelled
PO001380,SUP007,SKU00035,470,25-03-2024,04-05-2024,Cancelled
PO001381,SUP022,PRO00161,320,18-12-2023,01-02-2024,Cancelled
PO001382,SUP015,PRO00076,425,05-12-2023,28-12-2023,Pending
PO001383,SUP010,ITM00043,545,08-05-2024,18-05-2024,Cancelled
PO001384,SUP017,SKU00141,324,18-06-2023,11-07-2023,Delayed
PO001385,SUP022,PROD00192,126,22-04-2024,17-05-2024,Pending
PO001386,SUP029,PROD00107,236,09-06-2023,17-07-2023,Pending
PO001387,SUP011,PRO00133,207,01-12-2024,06-12-2024,In Transit
PO001388,SUP002,PRO00156,448,25-05-2025,04-07-2025,Pending
PO001389,SUP005,PROD00102,188,04-04-2025,13-05-2025,Cancelled
PO001390,SUP018,PROD00165,482,31-07-2023,14-08-2023,Delivered
PO001391,SUP027,PROD00080,62,07-08-2024,15-08-2024,Pending
PO001392,SUP021,SKU00196,311,02-11-2024,24-11-2024,
PO001393,SUP026,PRO00148,399,12-12-2024,31-01-2025,Delivered
PO001394,SUP020,SKU00082,464,01-01-2025,02-10-2025,Cancelled
PO001395,SUP013,SKU00067,353,19-12-2024,26-12-2024,Pending
PO001396,SUP021,PRO00032,61,16-05-2023,03-07-2023,Pending 
PO001397,SUP012,ITM00071,518,09-08-2023,22-08-2023,Pending
PO001398,SUP022,SKU00020,505,05-06-2023,28-06-2023,Delivered
PO001399,SUP019,ITM00036,113,24-08-2024,04-10-2024,Pending
PO001400,SUP030,SKU00190,226,29-03-2023,04/21/2023,In Transit
PO001401,SUP023,ITM00077,429,29-09-2025,07-11-2025,Pending
PO001402,SUP003,SKU00138,468,05-11-2023,09-12-2023,Delivered
PO001403,SUP019,PRO00003,201,01-11-2023,20-12-2023,Pending
PO001404,SUP025,ITM00099,166,25-06-2024,08-01-2024,
PO001405,SUP014,PRO00074,118,20-04-2024,05/22/2024,Delayed
PO001406,SUP008,PRO00078,354,15-06-2024,23-07-2024,Delivered
PO001407,SUP008,PRO00068,465,29-08-2024,01-10-2024,Delayed
PO001408,SUP011,SKU00197,395,13-05-2023,27-06-2023,In Transit
PO001409,SUP001,ITM00077,128,03-10-2023,26-10-2023,Cancelled
PO001410,SUP024,SKU00186,415,19-08-2023,08-09-2023,In Transit
PO001411,SUP007,SKU00190,410,26-03-2024,02-05-2024,Cancelled
PO001412,SUP003,SKU00188,352,04-06-2024,27-06-2024,Cancelled
PO001413,SUP007,PRO00042,295,25-01-2023,02-03-2023,Delivered
PO001414,SUP022,ITM00036,135,19-12-2023,20-01-2024,Cancelled
PO001415,SUP017,ITM00036,320,01-09-2025,29-09-2025,In Transit
PO001416,SUP022,PROD00073,416,26-01-2024,13-02-2024,Delayed
PO001417,SUP007,PROD00016,76,18-10-2024,07-11-2024, Delivered
PO001418,SUP005,SKU00026,333,18-06-2023,26-07-2023,Cancelled
PO001419,SUP022,PROD00125,375,09-11-2023,18-11-2023,Pending
PO001420,SUP013,PROD00084,85,24-07-2025,08-08-2025,Pending
PO001421,SUP007,PROD00192,307,10-02-2025,13-03-2025,Delayed
PO001422,SUP013,ITM00015,161,12-05-2025,04-06-2025,In Transit
PO001423,SUP014,PRO00076,413,03-09-2023,22-09-2023,Cancelled
PO001424,SUP015,ITM00110,538,12-04-2024,29-05-2024,
PO001425,SUP027,PRO00195,482,25-10-2023,06-12-2023,In Transit
PO001426,SUP006,ITM00099,404,15-03-2024,01-04-2024,Pending
PO001427,SUP008,PROD00106,381,26-08-2025,01-09-2025,In Transit
PO001428,SUP016,SKU00026,95,29-03-2023,08-04-2023,Pending
PO001429,SUP027,PRO00052,99,09/19/2023,22-10-2023,Pending
PO001430,SUP029,ITM00021,322,13-07-2024,28-08-2024,Delivered
PO001431,SUP003,SKU00067,399,27-07-2024,12-08-2024,Delivered
PO001432,SUP017,ITM00011,220,07-08-2024,20-09-2024,In Transit
PO001433,SUP013,PRO00047,357,27-09-2023,08-11-2023,Cancelled
PO001434,SUP012,PRO00022,342,25-04-2023,31-05-2023,Delivered
PO001435,SUP001,PRO00038,,06-11-2024,17-11-2024,Delayed
PO001436,SUP020,SKU00069,539,26-03-2025,08-04-2025,Cancelled
PO001437,SUP011,ITM00096,441,23-05-2025,15-06-2025,In Transit
PO001438,SUP018,PROD00048,104,07-12-2023,11-01-2024,Delivered
PO001439,SUP022,ITM00105,365,17-06-2025,08-07-2025,Cancelled
PO001440,SUP018,PRO00029,549,24-10-2024,05-11-2024,Delayed
PO001441,SUP003,ITM00043,220,05-04-2025,13-05-2025,In Transit
PO001442,SUP011,SKU00141,362,27-07-2024,11-08-2024,Delayed
PO001443,SUP001,SKU00031,168,26-07-2025,16-08-2025, Delayed
PO001444,SUP019,ITM00105,263,13-05-2024,02-06-2024,In Transit
PO001445,SUP001,SKU00020,176,22-03-2024,29-04-2024,Cancelled
PO001446,SUP012,PRO00029,541,06-09-2024,18-09-2024,Delivered
PO001447,SUP024,PRO00163,381,13-07-2023,23-08-2023,Cancelled
PO001448,SUP001,SKU00089,340,27-07-2024,07-09-2024,Cancelled
PO001449,SUP017,ITM00023,95,17-04-2023,12-05-2023,Cancelled
PO001450,SUP026,SKU00143,112,09-08-2025,23-08-2025,Pending
PO001451,SUP023,PROD00132,165,01-12-2023,09-01-2024,Cancelled
PO001452,SUP030,PRO00085,488,22-11-2024,12-12-2024,
PO001453,SUP022,PROD00178,536,15-03-2023,28-03-2023,Pending
PO001454,SUP011,PRO00076,255,26-09-2025,25-10-2025,Cancelled
PO001455,SUP006,PROD00080,162,23-03-2025,13-04-2025,Delivered
PO001456,SUP022,SKU00197,272,20-06-2023,26-07-2023,Delivered
PO001457,SUP009,PROD00129,52,28-01-2025,12-03-2025,In Transit
PO001458,SUP018,SKU00194,362,05-02-2025,12-05-2025,Cancelled
PO001459,SUP012,SKU00188,437,05-09-2023,13-10-2023,Delayed
PO001460,SUP004,PROD00090,176,20-06-2025,30-06-2025,Pending
PO001461,SUP017,SKU00140,281,05-03-2024,12-04-2024,Pending
PO001462,SUP002,SKU00194,142,19-08-2025,11-09-2025,In Transit
PO001463,SUP019,SKU00169,495,19-10-2024,24-10-2024,Delayed
PO001464,SUP003,ITM00176,362,13-09-2025,09-10-2025,Pending
PO001465,SUP003,ITM00176,204,14-11-2023,26-11-2023,Pending
PO001466,SUP015,PRO00074,107,08-01-2023,09-02-2023,In Transit
PO001467,SUP013,SKU00124,518,11-04-2024,13-05-2024,Delayed
PO001468,SUP002,PRO00005,314,29-09-2023,11-10-2023,Delivered
PO001469,SUP015,PRO00010,398,05-05-2024,21-06-2024,In Transit
PO001470,SUP003,ITM00110,454,06-09-2023,15-10-2023,In Transit
PO001471,SUP013,PROD00149,134,20-03-2024,19-04-2024,Delayed
PO001472,SUP002,PRO00162,533,26-08-2024,19-09-2024,Pending
PO001473,SUP006,ITM00127,,24-06-2023,10-08-2023,In Transit
PO001474,SUP029,PRO00081,461,27-07-2025,13-09-2025,Delivered
PO001475,SUP018,PRO00092,54,25-10-2024,06-12-2024,Delivered
PO001476,SUP019,SKU00061,381,14-12-2024,28-01-2025,Delivered
PO001477,SUP005,PRO00053,76,03-12-2023,07-01-2024,Cancelled
PO001478,SUP030,PROD00171,79,09/20/2023,02-10-2023,Delayed
PO001479,SUP024,ITM00070,437,21-02-2023,30-03-2023,Delivered
PO001480,SUP004,SKU00141,505,07-08-2023,19-08-2023,In Transit
PO001481,SUP013,PROD00117,404,06-02-2025,05-03-2025,Pending
PO001482,SUP014,PRO00155,318,06-04-2024,20-04-2024,In Transit
PO001483,SUP027,SKU00143,280,12-06-2025,31-07-2025,Pending
PO001484,SUP005,SKU00086,144,12-09-2024,25-09-2024,Delivered
PO001485,SUP025,PRO00087,179,11-02-2024,05-03-2024, Delivered 
PO001486,SUP005,SKU00041,232,04-04-2023,14-05-2023,Delivered
PO001487,SUP025,SKU00002,162,12-07-2023,05-08-2023,Delayed
PO001488,SUP029,ITM00058,68,16-07-2023,26-08-2023,Cancelled
PO001489,SUP003,PROD00121,489,07-05-2025,15-06-2025,Cancelled
PO001490,SUP010,PROD00008,369,02-03-2023,31-03-2023,Pending
PO001491,SUP026,PROD00102,181,20-07-2023,11-08-2023,Pending
PO001492,SUP030,SKU00057,185,01-03-2023,06-04-2023,Pending
PO001493,SUP023,ITM00096,75,20-04-2024,11-05-2024,Pending
PO001494,SUP022,PRO00012,170,07/25/2025,13-09-2025,Cancelled
PO001495,SUP021,PRO00060,201,15-09-2024,03-11-2024,Pending
PO001496,SUP013,PRO00137,472,29-12-2023,06-01-2024,Delivered
PO001497,SUP019,PROD00102,488,27-05-2025,22-06-2025,In Transit
PO001498,SUP015,ITM00043,172,19-04-2025,01-05-2025,Delayed
PO001499,SUP005,PROD00006,353,05-02-2024,23-02-2024,Cancelled
PO001500,SUP028,PROD00160,287,12-05-2025,19-05-2025,Cancelled
